,inv_y,inv_yhat
2389,111.0,102.101814
2390,100.0,143.13228
2391,57.0,71.88027
2392,50.0,50.52892
2393,47.0,47.050804
2394,46.0,45.560024
2395,45.0,45.063084
2396,44.0,44.56614
2397,44.0,44.069183
2398,92.0,60.953705
2399,56.0,88.24867
2400,50.0,50.032085
2401,47.0,47.050804
2402,48.0,63.87833
2403,119.99999,53.84369
2404,73.0,81.80006
2405,52.0,66.26326
2406,54.0,48.044617
2407,147.0,67.125565
2408,115.0,231.79749
2409,66.0,79.320915
2410,54.0,66.39525
2411,52.0,49.03837
2412,52.0,48.572678
2413,51.0,54.31472
2414,58.0,51.967075
2415,88.0,56.503048
2416,67.0,74.16971
2417,58.0,55.496704
2418,59.999996,60.77114
2419,231.0,113.50824
2420,248.00002,171.66895
2421,323.0,297.12943
2422,149.0,192.6821
2423,104.0,96.48695
2424,75.0,73.86489
2425,59.0,59.812855
2426,53.0,51.52258
2427,52.0,49.09076
2428,52.0,48.044617
2429,50.0,48.044617
2430,49.0,47.050804
2431,48.0,46.553886
2432,47.0,46.05698
2433,45.0,45.560024
2434,130.0,44.880745
2435,183.0,191.98886
2436,103.0,178.73195
2437,73.0,76.82928
2438,100.0,70.99192
2439,174.0,90.76638
2440,304.0,225.00311
2441,297.0,336.2688
2442,185.0,200.95615
2443,141.0,161.4374
2444,101.0,92.20596
2445,82.0,75.50337
2446,221.0,69.70189
2447,660.0,241.38167
2448,505.99997,534.50116
2449,163.0,269.40775
2450,112.0,103.09454
2451,88.0,77.83317
2452,74.0,65.92466
2453,66.0,58.973427
2454,62.000004,54.99998
2455,62.000004,53.012966
2456,62.000004,53.012966
2457,63.0,56.845757
2458,87.0,58.117924
2459,63.0,65.42824
2460,62.000004,53.50974
2461,61.000004,53.012966
2462,54.0,52.516193
2463,49.0,49.03837
2464,48.0,46.553886
2465,48.0,46.05698
2466,47.0,46.05698
2467,46.0,45.560024
2468,45.0,45.063084
2469,44.0,44.56614
2470,44.0,44.069183
2471,44.0,44.069183
2472,44.0,44.069183
2473,50.0,44.069183
2474,51.0,72.63163
2475,49.0,47.54773
2476,46.0,46.553886
2477,45.0,45.063084
2478,49.0,44.56614
2479,536.0,57.495567
2480,330.0,915.30835
2481,644.0,411.4724
2482,655.0,1027.6775
2483,166.0,338.24905
2484,100.0,104.57821
2485,78.0,71.88027
2486,67.0,60.95979
2487,61.000004,55.496704
2488,57.0,52.516193
2489,55.0,50.52892
2490,53.0,49.535225
2491,52.0,48.541496
2492,50.0,48.044617
2493,48.0,47.050804
2494,46.0,46.05698
2495,45.0,45.063084
2496,44.0,44.56614
2497,44.0,44.069183
2498,44.0,44.069183
2499,43.0,44.069183
2500,44.0,43.572205
2501,43.0,44.069183
2502,42.0,43.572205
2503,42.0,43.07523
2504,41.0,43.07523
2505,41.0,42.578236
2506,40.0,42.578236
2507,40.0,42.081234
2508,40.0,42.081234
2509,40.0,42.081234
2510,40.0,42.081234
2511,40.0,42.081234
2512,40.0,42.081234
2513,40.0,42.081234
2514,39.0,42.081234
2515,39.0,41.58425
2516,39.0,41.58425
2517,39.0,41.58425
2518,40.0,41.58425
2519,39.0,42.841328
2520,39.0,41.58425
2521,41.0,41.58425
2522,44.0,54.445156
2523,47.0,48.672432
2524,49.0,47.708817
2525,44.0,46.553886
2526,44.0,44.069183
2527,50.0,48.563755
2528,76.0,60.97317
2529,76.0,69.98959
2530,57.0,59.966618
2531,52.0,50.52892
2532,49.0,48.044617
2533,47.0,46.553886
2534,47.0,45.560024
2535,46.0,45.560024
2536,46.0,45.063084
2537,45.0,45.063084
2538,45.0,44.56614
2539,44.0,44.56614
2540,44.0,44.069183
2541,52.0,44.069183
2542,219.0,102.593025
2543,332.0,366.66623
2544,123.00001,186.05806
2545,99.0,83.287285
2546,224.0,117.86167
2547,136.0,133.19865
2548,93.0,89.729385
2549,74.0,68.40649
2550,66.0,58.973427
2551,104.0,54.99998
2552,156.0,103.9164
2553,94.0,99.63154
2554,74.0,68.902794
2555,66.0,58.973427
2556,63.0,54.99998
2557,63.0,58.79801
2558,62.000004,53.50974
2559,58.0,53.012966
2560,55.0,51.02577
2561,57.0,49.535225
2562,62.000004,59.464645
2563,61.000004,53.012966
2564,63.0,52.516193
2565,338.0,53.50974
2566,404.0,519.5737
2567,170.0,243.89938
2568,122.00001,106.55597
2569,101.0,82.79157
2570,89.0,72.37646
2571,82.0,66.42106
2572,109.0,79.87066
2573,104.0,107.32235
2574,84.0,73.86489
2575,73.0,63.938896
2576,67.0,58.476776
2577,64.0,55.496704
2578,64.0,54.006504
2579,132.0,66.16311
2580,139.0,104.17144
2581,98.0,97.73039
2582,89.0,70.887856
2583,101.0,77.06186
2584,218.0,72.37646
2585,264.0,228.36244
2586,132.0,152.85184
2587,103.0,87.747635
2588,90.0,94.60745
2589,83.0,66.91744
2590,78.0,63.442425
2591,161.0,60.95979
2592,316.0,189.67561
2593,154.0,187.38205
2594,111.0,98.64184
2595,94.0,77.3372
2596,189.0,78.2952
2597,288.0,198.4857
2598,188.0,191.309
2599,132.0,115.44923
2600,108.0,87.747635
2601,93.0,75.84919
2602,81.0,68.40649
2603,75.0,62.449413
2604,70.0,60.902927
2605,66.0,56.986794
2606,63.0,54.99998
2607,61.000004,53.50974
2608,59.0,52.516193
2609,57.0,51.52258
2610,59.999996,50.52892
2611,119.99999,71.3751
2612,89.0,81.80006
2613,70.0,66.42106
2614,63.0,56.986794
2615,59.999996,53.50974
2616,59.0,52.01938
2617,56.0,51.52258
2618,54.0,50.032085
2619,56.0,49.03837
2620,235.00002,57.34643
2621,436.0,453.53262
2622,208.0,262.42938
2623,131.0,125.31654
2624,108.0,87.252144
2625,96.0,75.84919
2626,88.0,69.895355
2627,86.0,65.92466
2628,98.0,78.65769
2629,91.0,70.887856
2630,160.0,67.4138
2631,656.0,255.65347
2632,344.0,338.70178
2633,171.0,191.88686
2634,138.0,107.05032
2635,120.99999,90.720085
2636,110.0,82.29582
2637,101.0,76.84122
2638,96.0,72.37646
2639,124.00001,69.895355
2640,152.0,128.69862
2641,110.0,97.652016
2642,94.0,76.84122
2643,88.0,68.902794
2644,147.0,65.92466
2645,567.0,309.22443
2646,722.0,297.9167
2647,249.0,368.2601
2648,163.0,145.49113
2649,156.0,103.09454
2650,376.0,122.99518
2651,447.0,374.20813
2652,192.0,241.45287
2653,142.0,117.42392
2654,119.99999,92.701195
2655,106.0,81.80006
2656,100.0,74.857086
2657,116.0,71.88027
2658,789.0,125.6067
2659,1470.0,1628.343
2660,712.0,654.2686
2661,828.0,363.8212
2662,689.0,679.5726
2663,246.00002,353.55762
2664,163.0,144.01764
2665,127.0,103.09454
2666,107.0,85.26991
2667,94.0,75.35316
2668,85.0,68.902794
2669,79.0,64.43536
2670,73.0,61.456333
2671,69.0,58.476776
2672,67.0,56.49013
2673,65.0,55.496704
2674,64.0,54.503246
2675,62.000004,54.006504
2676,61.000004,53.012966
2677,59.999996,52.516193
2678,58.0,52.01938
2679,57.0,51.02577
2680,57.0,50.52892
2681,56.0,50.52892
2682,55.0,50.032085
2683,53.0,49.535225
2684,52.0,48.541496
2685,51.0,48.044617
2686,50.0,47.54773
2687,49.0,47.050804
2688,49.0,46.553886
2689,48.0,46.553886
2690,47.0,46.05698
2691,47.0,45.560024
2692,46.0,45.560024
2693,45.0,45.063084
2694,45.0,44.56614
2695,45.0,44.56614
2696,44.0,44.56614
2697,46.0,44.069183
2698,48.0,52.635937
2699,47.0,46.05698
2700,45.0,45.560024
2701,44.0,44.56614
2702,43.0,44.069183
2703,43.0,43.572205
2704,42.0,43.572205
2705,42.0,43.07523
2706,42.0,43.07523
2707,41.0,43.07523
2708,41.0,42.578236
2709,43.0,42.578236
2710,52.0,63.00864
2711,54.0,56.569153
2712,52.0,49.03837
2713,48.0,48.044617
2714,43.0,46.05698
2715,42.0,43.572205
2716,42.0,43.07523
2717,43.0,46.426243
2718,43.0,46.388393
2719,42.0,43.62518
2720,48.0,45.507156
2721,48.0,54.420982
2722,47.0,46.05698
2723,47.0,46.428745
2724,47.0,45.560024
2725,47.0,45.958687
2726,45.0,45.560024
2727,44.0,44.56614
2728,42.0,45.55027
2729,42.0,43.558735
2730,42.0,43.07523
2731,45.0,43.144325
2732,46.0,45.881508
2733,45.0,45.063084
2734,44.0,44.56614
2735,44.0,49.918995
2736,44.0,44.93146
2737,64.0,48.402378
2738,66.0,69.38006
2739,73.0,73.853645
2740,59.999996,62.723976
2741,55.0,52.01938
2742,54.0,50.0979
2743,45.0,55.001713
2744,43.0,44.56614
2745,80.0,45.876076
2746,50.0,63.986347
2747,44.0,47.050804
2748,51.0,44.26499
2749,50.0,60.308525
2750,45.0,49.995155
2751,43.0,45.16395
2752,42.0,43.572205
2753,47.0,54.084084
2754,77.0,62.169357
2755,64.0,71.91276
2756,62.000004,61.676693
2757,53.0,61.922546
2758,47.0,48.541496
2759,43.0,45.560024
2760,41.0,43.572205
2761,40.0,42.578236
2762,40.0,42.081234
2763,49.0,50.579594
2764,71.0,52.108635
2765,48.0,57.48346
2766,48.0,48.574047
2767,68.0,50.016502
2768,49.0,55.993427
2769,43.0,46.553886
2770,44.0,43.572205
2771,221.0,52.107082
2772,265.0,230.70496
2773,85.0,178.36809
2774,68.0,81.28313
2775,59.999996,60.338722
2776,72.0,59.65112
2777,268.0,62.65487
2778,1380.0,910.5056
2779,893.0,811.54846
2780,266.0,478.17303
2781,123.00001,193.58647
2782,83.0,83.287285
2783,76.0,63.452347
2784,101.0,79.307274
2785,155.0,99.54853
2786,141.0,132.50601
2787,90.0,92.20596
2788,74.0,71.474266
2789,69.0,58.973427
2790,118.0,56.49013
2791,67.0,80.80847
2792,56.0,59.798317
2793,52.0,50.032085
2794,49.0,49.18362
2795,49.0,48.663376
2796,47.0,46.553886
2797,45.0,45.560024
2798,43.0,47.607952
2799,42.0,43.572205
2800,40.0,43.07523
2801,39.0,42.081234
2802,39.0,41.58425
2803,37.0,41.58425
2804,37.0,40.590225
2805,38.0,40.590225
2806,39.0,42.577023
2807,38.0,41.587364
2808,37.0,41.08721
2809,42.0,40.590225
2810,58.0,58.99781
2811,53.0,70.68102
2812,68.0,48.541496
2813,48.0,56.054546
2814,42.0,46.05698
2815,40.0,43.07523
2816,37.0,42.081234
2817,36.0,40.590225
2818,36.0,40.09319
2819,35.0,40.09319
2820,35.0,41.657383
2821,35.0,39.596165
2822,36.0,39.596165
2823,46.0,48.191513
2824,54.0,52.2108
2825,49.0,49.0822
2826,43.0,46.553886
2827,72.0,43.572205
2828,1610.0,151.7987
2829,8340.0,4692.366
2830,1690.0,3884.9387
2831,433.0,721.62354
2832,168.0,234.76935
2833,135.0,105.56716
2834,113.0,98.45774
2835,1050.0,85.54469
2836,5000.0,1804.3315
2837,4500.0,3746.6467
2838,3000.0,1372.135
2839,1000.0,1037.7351
2840,200.0,485.41574
2841,117.0,121.371506
2842,145.0,80.312645
2843,194.0,148.2745
2844,147.0,142.19655
2845,117.0,95.17696
2846,101.0,80.312645
2847,91.0,72.37646
2848,84.0,67.4138
2849,76.0,63.938896
2850,69.0,59.966618
2851,66.0,56.49013
2852,65.0,54.99998
2853,64.0,54.503246
2854,63.0,54.52913
2855,62.000004,54.22293
2856,62.000004,54.292473
2857,63.0,53.012966
2858,112.0,53.50974
2859,173.0,185.9861
2860,370.0,149.5808
2861,647.0,394.5205
2862,637.0,578.97784
2863,337.0,378.5769
2864,171.0,188.48798
2865,126.0,107.05032
2866,106.0,84.774284
2867,102.0,82.98136
2868,201.0,100.27166
2869,526.0,183.2123
2870,382.0,527.0458
2871,183.0,210.27504
2872,140.0,112.98003
2873,135.0,91.71071
2874,617.0,92.44692
2875,820.0,707.33685
2876,301.0,685.3845
2877,181.0,170.95514
2878,143.0,111.99209
2879,138.0,93.1964
2880,128.0,103.03983
2881,108.0,85.76551
2882,97.0,75.84919
2883,95.0,70.39162
2884,142.0,76.28266
2885,134.0,130.85695
2886,106.0,88.73856
2887,97.0,74.857086
2888,90.0,70.39162
2889,84.0,66.91744
2890,78.0,63.938896
2891,75.0,60.95979
2892,73.0,59.47002
2893,73.0,58.476776
2894,79.0,67.8077
2895,76.0,61.456333
2896,72.0,59.966618
2897,89.0,57.980133
2898,194.0,82.4531
2899,237.99998,219.81726
2900,142.0,140.0861
2901,110.0,92.701195
2902,98.0,76.84122
2903,105.0,70.887856
2904,176.0,99.38903
2905,138.0,109.521645
2906,142.0,90.720085
2907,166.0,113.063896
2908,125.0,104.57821
2909,104.0,84.278656
2910,95.0,73.86489
2911,89.0,69.39908
2912,86.0,66.42106
2913,97.0,70.2776
2914,94.0,80.21487
2915,85.0,68.902794
2916,150.0,66.16041
2917,2080.0,96.66209
2918,2240.0,3729.131
2919,997.00006,866.4001
2920,335.0,484.21915
2921,213.0,187.51622
2922,171.0,127.78086
2923,148.0,107.05032
2924,179.0,95.672035
2925,357.0,193.383
2926,295.0,238.8651
2927,195.0,168.02493
2928,158.0,118.904526
2929,140.0,100.62112
2930,126.0,91.71071
2931,112.0,84.774284
2932,103.0,77.83317
2933,97.0,73.36877
2934,95.0,70.39162
2935,91.0,69.39908
2936,85.0,67.4138
2937,82.0,64.43536
2938,80.0,62.94591
2939,79.0,61.95288
2940,78.0,61.456333
2941,77.0,60.95979
2942,75.0,60.463215
2943,74.0,59.47002
2944,75.0,58.973427
2945,74.0,59.47002
2946,75.0,58.973427
2947,74.0,59.47002
2948,70.0,58.973427
2949,69.0,56.986794
2950,71.0,56.49013
2951,75.0,58.178413
2952,76.0,65.05463
2953,74.0,59.966618
2954,76.0,58.973427
2955,98.0,75.587585
2956,83.0,70.887856
2957,76.0,63.442425
2958,74.0,59.966618
2959,80.0,58.973427
2960,90.0,73.85986
2961,79.0,66.91744
2962,165.0,66.73016
2963,189.0,193.47574
2964,112.0,115.94293
2965,97.0,77.83317
2966,95.0,75.70589
2967,86.0,69.39908
2968,80.0,64.9318
2969,77.0,61.95288
2970,78.0,60.463215
2971,379.0,60.95979
2972,621.0,563.5744
2973,245.0,322.7841
2974,151.0,143.52638
2975,123.00001,97.15707
2976,252.0,83.287285
2977,1950.0,405.28134
2978,2070.0,1961.1451
2979,719.0,870.907
2980,276.0,366.92987
2981,212.0,170.86812
2982,482.0,169.57712
2983,1040.0,683.0059
2984,491.0,501.2244
2985,249.0,277.40692
2986,194.0,145.49113
2987,165.0,118.41104
2988,156.0,113.29792
2989,186.0,102.229866
2990,764.0,140.39566
2991,1380.0,963.0631
2992,733.0,624.7096
2993,349.0,431.36282
2994,232.0,194.31258
2995,182.0,137.13544
2996,427.0,112.48606
2997,1370.0,466.5252
2998,963.00006,1038.5577
2999,423.0,470.5516
3000,308.0,229.98447
3001,323.0,249.65
3002,275.0,181.67981
3003,283.0,202.48001
3004,192.0,162.15802
3005,150.0,117.42392
3006,129.0,96.66209
3007,115.0,86.26108
3008,106.0,79.320915
3009,100.0,74.857086
3010,96.0,71.88027
3011,93.0,71.73296
3012,87.0,68.40649
3013,82.0,65.42824
3014,78.0,64.893135
3015,76.0,60.95979
3016,75.0,59.966618
3017,74.0,59.47002
3018,73.0,58.973427
3019,74.0,58.476776
3020,83.0,58.973427
3021,102.0,83.10598
3022,1230.0,97.77047
3023,2940.0,3354.4875
3024,1300.0,1326.196
3025,389.0,597.37335
3026,203.0,213.65004
3027,155.0,122.85119
3028,126.0,99.13671
3029,107.0,84.774284
3030,93.0,75.35316
3031,86.0,68.40649
3032,80.0,64.9318
3033,76.0,61.95288
3034,73.0,59.966618
3035,84.0,58.476776
3036,92.0,75.079765
3037,76.0,67.91014
3038,70.0,59.966618
3039,212.0,56.986794
3040,275.0,191.5235
3041,126.0,166.95073
3042,102.0,84.774284
3043,92.0,72.87263
3044,87.0,67.91014
3045,83.0,65.42824
3046,81.0,63.442425
3047,79.0,62.449413
3048,77.0,61.456333
3049,75.0,60.463215
3050,74.0,59.47002
3051,73.0,58.973427
3052,71.0,58.476776
3053,69.0,57.48346
3054,68.0,56.49013
3055,67.0,55.993427
3056,65.0,55.496704
3057,67.0,54.503246
3058,69.0,55.496704
3059,70.0,65.10419
3060,68.0,56.986794
3061,67.0,55.993427
3062,76.0,55.496704
3063,78.0,67.42327
3064,70.0,60.95979
3065,76.0,61.142536
3066,72.0,59.966618
3067,67.0,58.27126
3068,64.0,55.496704
3069,62.000004,54.006504
3070,61.000004,53.012966
3071,86.0,53.86201
3072,191.0,103.57562
3073,94.0,116.93031
3074,73.0,68.902794
3075,67.0,58.476776
3076,63.0,55.496704
3077,62.000004,53.50974
3078,62.000004,53.012966
3079,63.0,69.152565
3080,66.0,63.22376
3081,62.000004,54.99998
3082,67.0,59.264645
3083,92.0,67.69227
3084,78.0,74.55118
3085,64.0,60.95979
3086,62.000004,54.006504
3087,65.0,53.012966
3088,74.0,65.67618
3089,236.0,81.97868
3090,675.0,405.22354
3091,302.0,614.556
3092,169.0,270.64185
3093,205.0,140.54161
3094,126.0,165.20319
3095,96.0,84.774284
3096,97.0,82.154396
3097,278.0,79.700134
3098,567.0,272.83603
3099,194.0,297.9167
3100,147.0,118.41104
3101,155.0,117.07663
3102,186.0,99.13671
3103,474.0,188.58261
3104,1180.0,641.9921
3105,1220.0,658.50793
3106,10400.0,1811.6508
3107,3000.0,6561.106
3108,2000.0,1037.5634
3109,1200.0,1628.6509
3110,800.0,796.3584
3111,1500.0,770.84155
3112,1000.0,1118.9908
3113,837.0,574.6852
3114,409.0,475.54117
3115,282.0,258.16034
3116,228.0,161.66873
3117,585.0,135.16739
3118,620.0,588.5356
3119,220.0,322.3269
3120,160.0,131.22911
3121,137.0,101.61058
3122,133.0,90.22475
3123,234.0,88.24312
3124,172.0,178.05724
3125,124.00001,107.544655
3126,112.0,92.28792
3127,112.0,109.78418
3128,111.0,77.83317
3129,483.99997,108.00197
3130,542.0,607.53625
3131,182.0,286.28403
3132,134.0,112.48606
3133,112.0,88.73856
3134,101.0,77.83317
3135,108.0,72.37646
3136,141.0,128.16043
3137,119.99999,92.20596
3138,284.0,100.933914
3139,142.0,178.4098
3140,115.0,93.63539
3141,97.0,79.35053
3142,88.0,70.39162
3143,84.0,65.92466
3144,81.0,63.938896
3145,78.0,70.33407
3146,74.0,60.95979
3147,72.0,58.973427
3148,71.0,57.980133
3149,71.0,57.48346
3150,71.0,57.793945
3151,70.0,62.003315
3152,68.0,56.986794
3153,68.0,55.993427
3154,70.0,69.70707
3155,67.0,56.986794
3156,70.0,55.496704
3157,71.0,60.49971
3158,76.0,89.465256
3159,72.0,70.977554
3160,70.0,61.60258
3161,66.0,56.986794
3162,65.0,54.99998
3163,62.000004,54.503246
3164,62.000004,53.012966
3165,63.0,53.012966
3166,63.0,55.00934
3167,76.0,57.94225
3168,88.0,79.80647
3169,78.0,71.819214
3170,75.0,65.93101
3171,72.0,59.47002
3172,70.0,57.980133
3173,68.0,62.798794
3174,66.0,55.993427
3175,64.0,54.99998
3176,62.000004,54.006504
3177,61.000004,53.012966
3178,59.999996,52.516193
3179,59.999996,52.01938
3180,70.0,52.01938
3181,223.0,62.086304
3182,129.0,338.52698
3183,80.0,86.26108
3184,69.0,61.95288
3185,64.0,56.49013
3186,62.000004,54.006504
3187,59.999996,53.012966
3188,59.999996,52.01938
3189,68.0,54.588963
3190,88.0,91.50755
3191,81.0,66.35654
3192,67.0,62.449413
3193,63.0,55.496704
3194,62.000004,53.50974
3195,61.000004,54.034546
3196,59.0,52.516193
3197,57.0,51.52258
3198,56.0,50.52892
3199,56.0,50.032085
3200,55.0,50.032085
3201,56.0,49.535225
3202,56.0,50.032085
3203,55.0,50.032085
3204,56.0,49.535225
3205,57.0,50.032085
3206,62.000004,59.475037
3207,65.0,53.012966
3208,74.0,66.44742
3209,73.0,71.38422
3210,66.0,58.476776
3211,63.0,54.99998
3212,61.000004,53.50974
3213,59.0,52.516193
3214,58.0,51.52258
3215,58.0,51.02577
3216,57.0,51.02577
3217,57.0,50.52892
3218,56.0,50.52892
3219,55.0,50.032085
3220,55.0,49.535225
3221,54.0,49.535225
3222,54.0,49.03837
3223,55.0,49.03837
3224,102.0,79.608376
3225,70.0,72.87263
3226,61.000004,56.986794
3227,57.0,52.516193
3228,55.0,50.52892
3229,55.0,49.535225
3230,55.0,49.535225
3231,54.0,49.535225
3232,54.0,49.03837
3233,55.0,49.03837
3234,54.0,49.535225
3235,54.0,49.03837
3236,53.0,49.03837
3237,53.0,48.541496
3238,52.0,48.541496
3239,52.0,48.044617
3240,53.0,48.044617
3241,52.0,48.541496
3242,50.0,48.044617
3243,51.0,47.050804
3244,51.0,47.54773
3245,52.0,47.54773
3246,56.0,48.044617
3247,75.0,54.57291
3248,73.0,102.26028
3249,59.0,58.476776
3250,56.0,51.52258
3251,55.0,50.032085
3252,56.0,49.535225
3253,63.0,56.86314
3254,61.000004,53.50974
3255,67.0,52.516193
3256,120.99999,89.976456
3257,102.0,146.9074
3258,72.0,72.87263
3259,65.0,57.980133
3260,62.000004,54.503246
3261,59.999996,53.012966
3262,59.0,52.01938
3263,59.0,51.52258
3264,58.0,51.52258
3265,57.0,51.02577
3266,57.0,50.52892
3267,57.0,50.52892
3268,59.999996,50.52892
3269,62.000004,56.69303
3270,59.999996,53.012966
3271,61.000004,52.01938
3272,78.0,68.04006
3273,74.0,61.367485
3274,65.0,58.973427
3275,62.000004,54.503246
3276,59.999996,53.012966
3277,59.0,52.01938
3278,58.0,51.52258
3279,57.0,51.02577
3280,57.0,50.52892
3281,59.0,50.52892
3282,64.0,60.006363
3283,66.0,54.340458
3284,61.000004,54.99998
3285,59.0,52.516193
3286,58.0,51.52258
3287,64.0,51.02577
3288,161.0,66.49025
3289,135.0,224.5035
3290,85.0,89.233986
3291,73.0,64.43536
3292,69.0,58.476776
3293,67.0,56.49013
3294,69.0,55.496704
3295,97.0,72.61695
3296,86.0,86.2227
3297,73.0,64.9318
3298,98.0,63.44954
3299,112.0,107.865036
3300,85.0,77.83317
3301,74.0,64.43536
3302,70.0,58.973427
3303,67.0,56.986794
3304,66.0,55.496704
3305,64.0,54.99998
3306,64.0,54.006504
3307,65.0,57.095013
3308,68.0,63.62881
3309,63.0,55.993427
3310,59.999996,53.50974
3311,59.0,52.01938
3312,58.0,51.52258
3313,59.0,51.02577
3314,61.000004,51.52258
3315,71.0,54.69368
3316,73.0,66.0286
3317,63.0,58.476776
3318,59.0,53.50974
3319,65.0,51.52258
3320,90.0,78.38641
3321,80.0,68.18272
3322,70.0,61.95288
3323,68.0,56.986794
3324,66.0,58.92174
3325,67.0,54.99998
3326,164.0,64.31076
3327,323.0,268.2437
3328,199.0,181.67981
3329,118.0,120.87817
3330,100.0,80.80847
3331,143.0,82.628716
3332,501.99997,162.43602
3333,884.0,755.3902
3334,756.0,542.3793
3335,358.0,470.9869
3336,248.00002,219.93037
3337,175.0,145.00006
3338,140.0,109.02744
3339,120.99999,93.35551
3340,108.0,82.29582
3341,100.0,75.84919
3342,91.0,71.88027
3343,186.0,67.4138
3344,738.0,274.84256
3345,1300.0,1117.7307
3346,1760.0,1252.6783
3347,929.0,802.0443
3348,331.0,456.68976
3349,214.0,185.57181
3350,179.0,128.27359
3351,169.0,118.44259
3352,147.0,106.06158
3353,127.0,95.17696
3354,118.0,87.85918
3355,134.0,83.67849
3356,218.0,128.13718
3357,144.0,130.24413
3358,110.0,93.69159
3359,95.0,76.84122
3360,86.0,69.39908
3361,81.0,64.9318
3362,77.0,62.449413
3363,75.0,60.463215
3364,78.0,59.47002
3365,118.0,76.028755
3366,119.99999,108.05063
3367,94.0,81.80006
3368,82.0,68.902794
3369,77.0,62.94591
3370,74.0,60.463215
3371,70.0,58.973427
3372,68.0,56.986794
3373,67.0,55.993427
3374,66.0,55.496704
3375,66.0,54.99998
3376,66.0,54.99998
3377,65.0,54.99998
3378,65.0,54.503246
3379,64.0,54.503246
3380,64.0,56.956615
3381,62.000004,54.006504
3382,61.000004,53.012966
3383,61.000004,52.516193
3384,61.000004,52.516193
3385,61.000004,52.516193
3386,59.999996,52.516193
3387,61.000004,52.01938
3388,61.000004,55.485367
3389,59.999996,52.516193
3390,59.0,52.01938
3391,59.0,51.52258
3392,61.000004,57.980595
3393,59.999996,55.708443
3394,59.0,53.20603
3395,57.0,51.52258
3396,57.0,50.52892
3397,56.0,50.52892
3398,55.0,50.032085
3399,54.0,49.535225
3400,54.0,49.03837
3401,53.0,49.03837
3402,53.0,48.541496
3403,52.0,48.541496
3404,51.0,48.044617
3405,55.0,47.54773
3406,215.0,70.04061
3407,469.0,441.30594
3408,141.0,251.91772
3409,79.0,92.20596
3410,68.0,61.456333
3411,75.0,65.448135
3412,119.99999,79.34123
3413,168.0,131.54785
3414,92.0,105.56716
3415,70.0,67.91014
3416,61.000004,56.986794
3417,56.0,52.516193
3418,53.0,50.032085
3419,51.0,48.541496
3420,49.0,47.54773
3421,49.0,46.553886
3422,113.0,49.315697
3423,873.0,147.99352
3424,1210.0,2216.41
3425,2230.0,728.3824
3426,4190.0,3326.3176
3427,1470.0,1903.7551
3428,609.0,802.28265
3429,422.0,463.90237
3430,254.99998,255.27812
3431,175.0,150.73228
3432,128.0,109.02744
3433,104.0,85.76551
3434,91.0,73.86489
3435,83.0,67.4138
3436,76.0,63.442425
3437,71.0,59.966618
3438,67.0,57.48346
3439,64.0,55.496704
3440,62.000004,54.006504
3441,61.000004,53.012966
3442,69.0,52.516193
3443,100.0,82.5747
3444,118.0,106.74468
3445,199.0,127.071976
3446,122.00001,121.31699
3447,92.0,82.79157
3448,92.0,77.02337
3449,93.0,93.26277
3450,77.0,84.55967
3451,68.0,60.87332
3452,63.0,55.993427
3453,59.0,53.50974
3454,56.0,51.52258
3455,59.999996,50.032085
3456,73.0,54.88252
3457,63.0,68.07481
3458,59.0,53.550945
3459,56.0,51.61657
3460,56.0,50.032085
3461,54.0,50.36132
3462,63.0,65.33762
3463,59.999996,53.50974
3464,57.0,58.19282
3465,68.0,68.802605
3466,332.0,78.22594
3467,1230.0,653.73083
3468,1190.0,1874.7025
3469,1400.0,1116.2421
3470,1700.0,1348.046
3471,1600.0,1065.2495
3472,954.0,830.20325
3473,454.0,559.2854
3474,266.0,327.88037
3475,201.0,187.79042
3476,148.0,156.15817
3477,133.0,95.672035
3478,114.0,88.6658
3479,560.0,79.40134
3480,726.0,369.21567
3481,267.0,370.0313
3482,760.0,170.19255
3483,307.0,514.5683
3484,188.0,173.88312
3485,143.0,115.44923
3486,111.0,93.1964
3487,96.0,77.3372
3488,87.0,69.895355
3489,85.0,65.42824
3490,83.0,68.61274
3491,76.0,63.46229
3492,72.0,59.966618
3493,70.0,57.980133
3494,70.0,56.986794
3495,76.0,56.986794
3496,77.0,59.966618
3497,67.0,60.463215
3498,66.0,59.43329
3499,67.0,60.77831
3500,63.0,55.496704
3501,61.000004,53.50974
3502,59.0,52.516193
3503,59.0,51.52258
3504,58.0,56.259586
3505,57.0,51.685837
3506,56.0,50.52892
3507,55.0,50.032085
3508,55.0,49.535225
3509,59.999996,55.300976
3510,58.0,52.01938
3511,55.0,51.02577
3512,64.0,49.535225
3513,63.0,94.25626
3514,330.0,59.891327
3515,170.0,309.5448
3516,84.0,106.55597
3517,67.0,63.938896
3518,61.000004,55.496704
3519,58.0,52.516193
3520,57.0,51.02577
3521,55.0,50.52892
3522,61.000004,49.535225
3523,98.0,52.516193
3524,88.0,118.614235
3525,73.0,78.89622
3526,65.0,58.476776
3527,61.000004,54.503246
3528,59.999996,52.516193
3529,58.0,52.01938
3530,57.0,51.02577
3531,64.0,56.546474
3532,101.0,63.12792
3533,72.0,75.30717
3534,61.000004,58.10423
3535,58.0,52.516193
3536,57.0,51.02577
3537,71.0,50.52892
3538,66.0,72.68214
3539,59.0,54.99998
3540,56.0,51.52258
